Date,Open,High,Low,Close,Adj Close,Volume
2005-06-30,120.120003,120.320000,119.029999,119.110001,88.751938,857300
2005-07-01,119.500000,119.809998,119.250000,119.529999,89.064880,626200
2005-07-05,119.279999,120.650002,119.220001,120.489998,89.780205,1088100
2005-07-06,120.430000,120.639999,119.430000,119.500000,89.042526,1581200
2005-07-07,118.320000,119.949997,118.300003,119.889999,89.333145,780900
2005-07-08,119.790001,121.330002,119.760002,121.330002,90.406120,434500
2005-07-11,121.339996,122.070000,121.309998,121.930000,90.853180,2241100
2005-07-12,121.919998,122.559998,121.660004,122.230003,91.076729,1045400
2005-07-13,122.279999,122.480003,121.980003,122.480003,91.263008,447000
2005-07-14,122.959999,123.389999,122.500000,122.800003,91.501465,590300
2005-07-15,122.839996,123.010002,122.379997,122.860001,91.546150,1034100
2005-07-18,122.559998,122.620003,122.160004,122.410004,91.210846,340500
2005-07-19,122.709999,123.080002,122.500000,123.029999,91.672813,627100
2005-07-20,122.629997,123.730003,122.309998,123.449997,91.985771,568700
2005-07-21,123.589996,123.629997,122.519997,122.769997,91.479103,802100
2005-07-22,122.809998,123.540001,122.620003,123.540001,92.052841,1751500
2005-07-25,123.540001,123.949997,122.860001,123.239998,91.829308,516600
2005-07-26,123.309998,123.529999,122.959999,123.339996,91.903824,447200
2005-07-27,123.500000,123.870003,123.059998,123.730003,92.194420,684300
2005-07-28,124.019997,124.629997,123.660004,124.570000,92.820335,571800
2005-07-29,124.400002,124.629997,123.510002,123.699997,92.172073,396500
2005-08-01,123.849998,124.040001,123.459999,123.570000,92.075218,503500
2005-08-02,123.849998,124.589996,123.800003,124.400002,92.693649,945000
2005-08-03,124.250000,124.730003,124.160004,124.669998,92.894829,495900
2005-08-04,124.250000,124.309998,123.620003,123.680000,92.157166,844100
2005-08-05,123.480003,123.500000,122.680000,122.849998,91.538689,482300
2005-08-08,123.190002,123.400002,122.410004,122.580002,91.337532,1094000
2005-08-09,123.050003,123.570000,122.910004,123.330002,91.896347,1070300
2005-08-10,123.889999,124.500000,122.849998,123.419998,91.963402,574900
2005-08-11,123.309998,124.019997,123.050003,123.739998,92.201859,937400
2005-08-12,123.580002,123.650002,122.779999,122.970001,91.628098,475200
2005-08-15,123.120003,123.849998,122.849998,123.699997,92.172073,483400
2005-08-16,123.400002,123.500000,122.099998,122.150002,91.017105,458100
2005-08-17,122.239998,122.830002,122.040001,122.300003,91.128883,948700
2005-08-18,121.980003,122.500000,121.839996,122.139999,91.009674,355200
2005-08-19,122.610001,122.800003,122.239998,122.389999,91.195946,470700
2005-08-22,122.550003,123.180000,121.900002,122.430000,91.225739,2192000
2005-08-23,122.500000,122.570000,121.680000,122.199997,91.054344,501800
2005-08-24,121.849998,122.699997,121.129997,121.199997,90.309212,742900
2005-08-25,121.360001,121.650002,121.190002,121.550003,90.570061,1058400
2005-08-26,121.459999,121.470001,120.690002,120.699997,89.936668,546000
2005-08-29,120.440002,121.720001,120.440002,121.699997,90.681808,319700
2005-08-30,121.250000,121.250000,120.370003,120.949997,90.122955,848400
2005-08-31,121.089996,122.500000,120.779999,122.500000,91.277931,1250100
2005-09-01,122.480003,123.139999,121.970001,122.400002,91.203384,895200
2005-09-02,122.690002,122.750000,122.029999,122.029999,90.927689,533700
2005-09-06,122.690002,123.769997,122.680000,123.650002,92.134796,584000
2005-09-07,123.680000,124.080002,123.470001,124.000000,92.395599,399900
2005-09-08,123.680000,123.970001,123.339996,123.550003,92.060310,492300
2005-09-09,123.870003,124.709999,123.820000,124.599998,92.842674,864800
2005-09-12,124.489998,124.639999,124.300003,124.349998,92.656410,438400
2005-09-13,124.250000,124.379997,123.550003,123.720001,92.186981,592900
2005-09-14,123.790001,123.919998,123.040001,123.269997,91.851654,496600
2005-09-15,123.559998,123.639999,122.900002,123.099998,91.724983,953800
2005-09-16,123.769997,124.269997,123.410004,124.000000,92.395599,875200
2005-09-19,123.959999,124.029999,123.180000,123.599998,92.097557,438300
2005-09-20,123.699997,124.110001,122.430000,122.510002,91.285378,417200
2005-09-21,122.379997,122.379997,121.320000,121.510002,90.540222,758200
2005-09-22,121.370003,122.129997,120.980003,122.029999,90.927689,720800
2005-09-23,121.760002,122.339996,121.440002,122.010002,90.912811,842700
2005-09-26,122.139999,122.220001,121.139999,121.559998,90.953186,785200
2005-09-27,121.599998,121.970001,121.050003,121.750000,91.095345,1214500
2005-09-28,121.949997,122.099998,121.250000,121.699997,91.057938,670500
2005-09-29,121.599998,122.889999,121.099998,122.650002,91.768768,1242200
2005-09-30,122.599998,123.000000,122.480003,123.000000,92.030624,664900
2005-10-03,122.959999,123.320000,122.449997,122.500000,91.656517,856900
2005-10-04,122.860001,123.010002,121.239998,121.300003,90.758659,768000
2005-10-05,121.300003,121.300003,119.580002,119.599998,89.486687,1380400
2005-10-06,119.790001,120.220001,118.180000,119.199997,89.187416,1273700
2005-10-07,119.599998,120.000000,119.150002,119.699997,89.561523,1104300
2005-10-10,119.669998,119.690002,118.599998,118.599998,88.738464,619500
2005-10-11,118.949997,119.370003,118.360001,118.550003,88.701057,756200
2005-10-12,118.370003,119.099998,117.430000,117.650002,88.027702,1915200
2005-10-13,117.489998,118.050003,116.879997,117.599998,87.990295,1009900
2005-10-14,118.099998,118.800003,117.610001,118.699997,88.813301,1691300
2005-10-17,118.800003,119.239998,118.480003,119.150002,89.150002,1059400
2005-10-18,118.900002,118.940002,117.800003,117.800003,88.139900,575500
2005-10-19,117.589996,119.800003,117.150002,119.800003,89.636353,1015700
2005-10-20,119.510002,119.779999,117.339996,117.800003,88.139900,1624200
2005-10-21,118.360001,118.760002,117.570000,118.150002,88.401718,750900
2005-10-24,118.629997,120.099998,118.519997,120.099998,89.860817,1074800
2005-10-25,119.750000,120.209999,118.970001,119.750000,89.598938,1155500
2005-10-26,119.480003,120.540001,119.220001,119.410004,89.344528,1238700
2005-10-27,119.250000,119.320000,117.940002,118.150002,88.401718,769900
2005-10-28,118.639999,119.949997,118.199997,119.790001,89.628853,1443300
2005-10-31,120.300003,121.300003,120.300003,120.360001,90.055321,454300
2005-11-01,120.599998,120.910004,120.269997,120.419998,90.100212,659600
2005-11-02,120.220001,121.669998,120.180000,121.599998,90.983139,540200
2005-11-03,122.209999,122.650002,121.779999,122.199997,91.432068,688000
2005-11-04,122.370003,122.430000,121.580002,122.199997,91.432068,797900
2005-11-07,122.419998,122.589996,121.900002,122.239998,91.461998,1106900
2005-11-08,121.980003,122.389999,121.839996,122.269997,91.484428,813900
2005-11-09,122.059998,122.919998,121.849998,122.320000,91.521812,1079900
2005-11-10,122.379997,123.510002,121.760002,123.480003,92.389793,868600
2005-11-11,123.410004,123.849998,123.330002,123.820000,92.644188,988200
2005-11-14,123.699997,124.019997,123.430000,123.809998,92.636688,536200
2005-11-15,123.650002,124.129997,122.940002,123.220001,92.195229,910500
2005-11-16,123.519997,123.559998,123.000000,123.559998,92.449638,2450800
2005-11-17,123.739998,124.650002,123.620003,124.500000,93.152954,842800
2005-11-18,125.029999,125.279999,124.379997,125.029999,93.549522,664000
2005-11-21,125.209999,125.930000,125.029999,125.849998,94.163055,471500
2005-11-22,125.570000,126.529999,125.459999,126.300003,94.499763,684800
2005-11-23,126.330002,127.430000,126.300003,127.029999,95.045959,494100
2005-11-25,127.199997,127.230003,126.900002,127.120003,95.113297,244300
2005-11-28,127.300003,127.300003,126.099998,126.300003,94.499763,591100
2005-11-29,126.669998,126.980003,126.139999,126.230003,94.447403,699500
2005-11-30,126.190002,126.529999,125.330002,125.370003,93.803917,1092400
2005-12-01,126.070000,127.029999,126.070000,126.750000,94.836441,730300
2005-12-02,126.790001,127.089996,126.550003,126.949997,94.986076,1623800
2005-12-05,126.720001,126.800003,126.209999,126.559998,94.694275,3200500
2005-12-06,127.129997,127.750000,126.699997,126.820000,94.888817,1784500
2005-12-07,126.849998,126.900002,125.730003,126.209999,94.432411,998100
2005-12-08,126.269997,126.800003,125.550003,125.980003,94.260284,1583400
2005-12-09,126.150002,126.790001,125.849998,126.269997,94.477310,932000
2005-12-12,126.809998,126.860001,125.949997,126.550003,94.686806,2868200
2005-12-13,126.459999,127.690002,126.320000,127.349998,95.285370,2499400
2005-12-14,127.230003,128.110001,127.230003,127.919998,95.711861,2477400
2005-12-15,127.760002,127.989998,127.220001,127.430000,95.345253,1347300
2005-12-16,127.910004,128.000000,127.110001,127.110001,95.105812,1443300
2005-12-19,127.459999,127.529999,126.379997,126.379997,94.559608,836100
2005-12-20,126.570000,126.879997,126.209999,126.570000,94.701744,938100
2005-12-21,126.910004,127.470001,126.510002,126.790001,94.866394,947200
2005-12-22,127.050003,127.379997,126.809998,127.349998,95.285370,848000
2005-12-23,127.029999,127.059998,126.620003,126.949997,95.371010,649800
2005-12-27,127.180000,127.230003,125.599998,125.599998,94.356850,1457700
2005-12-28,125.919998,126.139999,125.690002,125.900002,94.582207,1070800
2005-12-29,125.940002,126.169998,125.290001,125.300003,94.131439,1230400
2005-12-30,124.980003,125.269997,124.639999,124.669998,93.658157,1269000
2006-01-03,125.410004,127.150002,124.620003,126.830002,95.280830,4768100
2006-01-04,127.010002,127.660004,126.879997,127.489998,95.776688,1156500
2006-01-05,127.430000,127.760002,127.099998,127.589996,95.851830,1278600
2006-01-06,128.240005,128.740005,127.650002,128.649994,96.648140,824200
2006-01-09,128.619995,129.210007,128.559998,128.979996,96.896049,1341300
2006-01-10,128.589996,129.149994,128.479996,129.149994,97.023758,1061600
2006-01-11,129.210007,129.630005,128.910004,129.539993,97.316734,1274900
2006-01-12,129.320007,129.440002,128.619995,128.940002,96.866020,923700
2006-01-13,128.759995,129.080002,128.399994,128.800003,96.760834,710600
2006-01-17,128.419998,128.570007,128.000000,128.500000,96.535469,820800
2006-01-18,127.739998,128.389999,127.339996,128.000000,96.159828,578300
2006-01-19,128.270004,128.960007,128.029999,128.550003,96.573013,969700
2006-01-20,128.529999,128.529999,126.209999,126.209999,94.815109,809700
2006-01-23,126.440002,127.000000,126.339996,126.650002,95.145645,1761800
2006-01-24,126.849998,127.349998,126.620003,126.769997,95.235794,1711700
2006-01-25,127.199997,127.379997,126.029999,126.849998,95.295876,841100
2006-01-26,127.519997,127.830002,126.980003,127.599998,95.859306,1632500
2006-01-27,127.849998,128.820007,127.650002,128.750000,96.723267,971600
2006-01-30,128.750000,128.960007,128.539993,128.630005,96.633102,1791600
2006-01-31,128.500000,128.690002,127.750000,127.750000,95.972015,1225700
2006-02-01,127.949997,128.649994,127.930000,128.649994,96.648140,1964500
2006-02-02,128.330002,128.350006,127.029999,127.150002,95.521248,1413700
2006-02-03,126.870003,127.290001,126.349998,126.480003,95.017944,879100
2006-02-06,126.669998,126.940002,126.400002,126.779999,95.243263,1045500
2006-02-07,126.570000,126.779999,125.400002,125.400002,94.206581,2256400
2006-02-08,126.019997,126.930000,125.790001,126.809998,95.265808,556700
2006-02-09,127.059998,127.699997,126.570000,126.599998,95.108070,400300
2006-02-10,126.620003,127.269997,125.750000,126.870003,95.310921,1544300
2006-02-13,126.720001,126.910004,126.110001,126.620003,95.123108,2430300
2006-02-14,126.629997,128.149994,126.400002,127.879997,96.069641,1732300
2006-02-15,127.699997,128.470001,127.449997,128.330002,96.407722,1104400
2006-02-16,128.479996,129.399994,128.360001,129.320007,97.151497,496500
2006-02-17,129.309998,129.320007,128.800003,129.059998,96.956139,823100
2006-02-21,129.350006,129.570007,128.529999,128.699997,96.685699,801500
2006-02-22,128.990005,129.830002,128.880005,129.399994,97.211586,1041600
2006-02-23,129.410004,129.820007,128.940002,129.250000,97.098885,833300
2006-02-24,129.309998,129.669998,129.000000,129.559998,97.331779,1129300
2006-02-27,129.610001,130.210007,129.520004,129.699997,97.436943,887700
2006-02-28,129.339996,129.449997,128.330002,128.429993,96.482864,1787400
2006-03-01,128.800003,129.679993,128.710007,129.559998,97.331779,845200
2006-03-02,129.039993,129.600006,128.809998,129.479996,97.271660,863100
2006-03-03,128.949997,130.229996,128.839996,129.039993,96.941101,951100
2006-03-06,129.350006,129.369995,128.050003,128.330002,96.407722,663700
2006-03-07,128.050003,128.229996,127.599998,128.149994,96.272507,941100
2006-03-08,127.860001,128.619995,127.370003,128.470001,96.512917,1286000
2006-03-09,128.570007,128.839996,127.660004,127.699997,95.934471,488100
2006-03-10,127.919998,128.979996,127.620003,128.750000,96.723267,769700
2006-03-13,129.050003,129.330002,128.729996,129.050003,96.948631,1290200
2006-03-14,128.899994,130.449997,128.820007,130.330002,97.910278,1279100
2006-03-15,130.320007,131.070007,130.080002,130.919998,98.353462,1124800
2006-03-16,131.210007,131.669998,131.070007,131.179993,98.548790,488500
2006-03-17,131.460007,131.600006,131.130005,131.350006,98.676498,1631700
2006-03-20,131.449997,131.649994,130.979996,131.100006,98.488701,1275100
2006-03-21,131.080002,131.699997,130.190002,130.309998,97.895241,1029600
2006-03-22,130.240005,131.199997,130.179993,131.070007,98.466187,626800
2006-03-23,131.070007,131.070007,130.389999,130.850006,98.300888,1996600
2006-03-24,130.720001,131.270004,130.419998,130.929993,98.361008,1004100
2006-03-27,130.220001,130.470001,129.970001,130.250000,98.238800,636700
2006-03-28,130.199997,130.679993,129.259995,129.429993,97.620308,793600
2006-03-29,129.619995,130.649994,129.479996,130.250000,98.238800,1622200
2006-03-30,130.320007,131.130005,129.809998,130.130005,98.148285,1784600
2006-03-31,130.289993,130.419998,129.559998,129.919998,97.989899,1533900
2006-04-03,130.250000,131.039993,129.759995,129.899994,97.974815,1538300
2006-04-04,129.889999,130.880005,129.559998,130.800003,98.653618,1111400
2006-04-05,130.809998,131.399994,130.600006,131.270004,99.008118,1257100
2006-04-06,131.059998,131.389999,130.399994,131.009995,98.812004,1010400
2006-04-07,131.300003,131.589996,129.559998,129.789993,97.891823,1514900
2006-04-10,129.880005,130.270004,129.490005,130.000000,98.050247,3556600
2006-04-11,130.039993,130.259995,128.529999,128.899994,97.220596,1054400
2006-04-12,128.940002,129.300003,128.839996,129.070007,97.348839,1337400
2006-04-13,128.830002,129.410004,128.500000,129.009995,97.303566,969200
2006-04-17,128.960007,129.410004,128.210007,128.800003,97.145164,1253900
2006-04-18,129.089996,131.100006,129.089996,130.899994,98.729042,984400
2006-04-19,130.940002,131.250000,130.429993,131.149994,98.917625,1000500
2006-04-20,131.169998,132.059998,130.830002,131.300003,99.030762,976700
2006-04-21,131.929993,131.990005,130.820007,131.279999,99.015648,1428000
2006-04-24,131.100006,131.240005,130.580002,131.160004,98.925163,419300
2006-04-25,131.190002,131.279999,130.119995,130.600006,98.502792,1417500
2006-04-26,130.690002,131.339996,130.520004,130.600006,98.502792,1244300
2006-04-27,130.080002,131.809998,129.779999,131.130005,98.902496,1684200
2006-04-28,131.050003,131.929993,130.919998,131.600006,99.257004,666200
2006-05-01,131.750000,131.979996,130.619995,130.630005,98.525398,457100
2006-05-02,131.240005,131.630005,130.970001,131.600006,99.257004,480300
2006-05-03,131.440002,131.509995,130.669998,131.009995,98.812004,523300
2006-05-04,131.289993,131.839996,131.229996,131.570007,99.234398,712800
2006-05-05,132.240005,133.000000,132.089996,132.699997,100.086655,1625800
2006-05-08,132.720001,132.979996,132.600006,132.660004,100.056473,588400
2006-05-09,132.679993,132.990005,132.570007,132.889999,100.229958,2438100
2006-05-10,132.660004,132.949997,132.119995,132.759995,100.131912,912200
2006-05-11,132.779999,132.779999,130.729996,131.130005,98.902496,1004600
2006-05-12,130.690002,130.899994,129.419998,129.509995,97.680672,853100
2006-05-15,128.940002,129.880005,128.830002,129.759995,97.869247,2279400
2006-05-16,129.929993,130.190002,129.240005,129.500000,97.673119,2412400
2006-05-17,128.880005,129.220001,126.949997,127.050003,95.825264,1472400
2006-05-18,127.589996,127.900002,126.309998,126.400002,95.335007,1833600
2006-05-19,127.029999,127.680000,126.000000,127.290001,96.006279,1700300
2006-05-22,126.480003,127.330002,125.720001,126.349998,95.297272,1934600
2006-05-23,127.330002,127.800003,125.449997,125.449997,94.618492,2092700
2006-05-24,125.919998,126.919998,124.989998,126.349998,95.297272,1291200
2006-05-25,127.059998,127.870003,126.629997,127.870003,96.443733,1039100
2006-05-26,128.229996,128.570007,127.750000,128.550003,96.956604,880200
2006-05-30,128.199997,128.199997,126.260002,126.300003,95.259575,2368900
2006-05-31,126.800003,127.750000,126.629997,127.750000,96.353195,551600
2006-06-01,127.519997,129.130005,127.480003,129.020004,97.311089,797900
2006-06-02,129.449997,129.559998,128.529999,129.220001,97.461884,1457000
2006-06-05,129.100006,129.100006,127.000000,127.339996,96.043983,1008900
2006-06-06,127.430000,127.580002,125.980003,126.919998,95.727211,1389100
2006-06-07,127.129997,127.820000,125.989998,126.050003,95.071030,916000
2006-06-08,125.720001,126.580002,124.050003,126.000000,95.033340,2686700
2006-06-09,126.489998,126.860001,125.550003,125.599998,94.731606,1076800
2006-06-12,126.000000,126.099998,124.050003,124.050003,93.562553,980900
2006-06-13,123.889999,124.970001,122.750000,122.750000,92.582039,1101100
2006-06-14,122.949997,123.800003,122.550003,123.699997,93.298592,1254100
2006-06-15,124.099998,126.570000,124.070000,126.269997,95.236954,2702200
2006-06-16,126.000000,126.290001,125.260002,125.519997,94.671303,1085500
2006-06-19,126.150002,126.250000,124.320000,124.400002,93.826530,1075800
2006-06-20,124.790001,125.540001,124.500000,124.839996,94.158379,1112500
2006-06-21,124.800003,126.459999,124.790001,125.900002,94.957855,1539300
2006-06-22,125.610001,125.760002,124.820000,125.250000,94.467621,1981500
2006-06-23,124.550003,125.459999,124.269997,124.669998,94.428268,798900
2006-06-26,124.699997,125.279999,124.500000,125.220001,94.844826,1774200
2006-06-27,125.269997,125.459999,124.000000,124.120003,94.011658,1560900
2006-06-28,124.379997,125.029999,123.919998,125.029999,94.700920,414500
2006-06-29,125.500000,127.540001,125.440002,127.449997,96.533897,2247500
2006-06-30,127.750000,127.820000,127.160004,127.550003,96.609665,2642600
2006-07-03,127.620003,128.229996,127.540001,128.100006,97.026237,779800
2006-07-05,127.480003,127.639999,126.739998,127.309998,96.427856,4635900
2006-07-06,127.449997,128.039993,127.320000,127.629997,96.670242,737600
2006-07-07,127.440002,127.779999,126.559998,126.910004,96.124893,968700
2006-07-10,127.050003,127.620003,126.669998,127.010002,96.200638,654000
2006-07-11,126.839996,127.650002,126.220001,127.650002,96.685394,701000
2006-07-12,127.489998,127.620003,125.980003,126.349998,95.700714,1178400
2006-07-13,125.550003,125.889999,124.250000,124.250000,94.110146,1485600
2006-07-14,124.320000,124.500000,123.089996,123.800003,93.769287,927500
2006-07-17,123.620003,124.269997,123.379997,123.550003,93.579956,998600
2006-07-18,124.019997,124.230003,122.709999,124.190002,94.064697,1336300
2006-07-19,124.410004,126.480003,124.410004,125.879997,95.344749,826600
2006-07-20,126.410004,126.510002,124.970001,125.040001,94.708488,740500
2006-07-21,125.430000,125.430000,124.089996,124.269997,94.125290,688700
2006-07-24,124.940002,126.589996,124.889999,126.389999,95.731026,552000
2006-07-25,126.199997,127.519997,125.959999,126.879997,96.102188,424800
2006-07-26,126.849998,127.690002,126.459999,127.120003,96.283951,591400
2006-07-27,127.650002,127.919998,126.480003,126.949997,96.155167,1027000
2006-07-28,127.250000,128.380005,127.129997,128.240005,97.132256,742900
2006-07-31,127.849998,128.179993,127.720001,128.050003,96.988350,567800
2006-08-01,127.650002,127.650002,126.879997,127.529999,96.594505,608400
2006-08-02,127.699997,128.679993,127.699997,128.300003,97.177711,320000
2006-08-03,127.559998,128.759995,127.389999,128.500000,97.329178,823100
2006-08-04,129.350006,129.649994,127.739998,128.259995,97.147408,1237200
2006-08-07,128.050003,128.259995,127.629997,128.179993,97.086784,745600
2006-08-08,128.350006,128.669998,127.199997,127.680000,96.708115,606200
2006-08-09,128.500000,128.800003,126.839996,127.139999,96.299080,605600
2006-08-10,126.750000,127.720001,126.559998,127.599998,96.647491,346700
2006-08-11,127.400002,127.410004,126.669998,127.320000,96.435440,1055700
2006-08-14,127.959999,128.380005,127.160004,127.419998,96.511147,698200
2006-08-15,128.429993,129.110001,128.160004,128.880005,97.617035,896500
2006-08-16,129.550003,130.160004,129.339996,130.000000,98.465347,1131000
2006-08-17,129.850006,130.610001,129.729996,130.229996,98.639542,520400
2006-08-18,130.350006,130.919998,129.830002,130.919998,99.162163,473000
2006-08-21,130.350006,130.500000,130.070007,130.440002,98.798592,343000
2006-08-22,130.220001,130.720001,129.940002,130.419998,98.783470,326000
2006-08-23,130.389999,130.660004,129.479996,129.880005,98.374428,1054800
2006-08-24,130.320007,130.339996,129.679993,129.949997,98.427444,799800
2006-08-25,129.979996,130.449997,129.809998,130.100006,98.541084,233500
2006-08-28,129.899994,131.050003,129.899994,130.710007,99.003113,809200
2006-08-29,130.729996,131.080002,130.089996,130.880005,99.131905,425900
2006-08-30,131.130005,131.279999,130.809998,130.949997,99.184853,812100
2006-08-31,131.039993,131.190002,130.839996,130.869995,99.124252,541600
2006-09-01,131.429993,131.820007,131.139999,131.660004,99.722664,273300
2006-09-05,131.800003,132.070007,131.479996,131.960007,99.949883,501500
2006-09-06,131.300003,131.380005,130.589996,130.759995,99.040970,514900
2006-09-07,130.300003,130.800003,129.869995,130.229996,98.639542,1426000
2006-09-08,130.300003,130.690002,130.080002,130.520004,98.859177,624500
2006-09-11,130.149994,130.910004,129.750000,130.679993,98.980377,331600
2006-09-12,130.820007,132.070007,130.809998,131.899994,99.904434,449900
2006-09-13,131.899994,132.679993,131.800003,132.440002,100.313469,1750300
2006-09-14,132.139999,132.500000,132.000000,132.500000,100.358902,760100
2006-09-15,133.110001,133.190002,132.500000,132.820007,100.601257,1430700
2006-09-18,132.669998,133.190002,132.490005,132.979996,100.722466,262200
2006-09-19,132.940002,133.000000,131.889999,132.639999,100.464935,683100
2006-09-20,133.130005,133.559998,132.899994,133.270004,100.942116,732600
2006-09-21,133.410004,133.559998,132.250000,132.710007,100.517975,1083300
2006-09-22,132.470001,132.500000,131.820007,132.300003,100.207397,2237900
2006-09-25,132.580002,133.690002,131.910004,133.279999,100.949722,771700
2006-09-26,133.360001,134.460007,133.250000,134.429993,101.820686,1390600
2006-09-27,133.710007,134.160004,133.520004,133.960007,101.934097,859100
2006-09-28,134.000000,134.220001,133.509995,133.990005,101.956963,625800
2006-09-29,134.100006,134.139999,133.669998,133.750000,101.774300,597700
2006-10-02,133.779999,134.050003,133.169998,133.240005,101.386238,357200
2006-10-03,133.050003,134.009995,132.860001,133.550003,101.622131,1144300
2006-10-04,133.490005,135.229996,133.289993,135.160004,102.847214,1296200
2006-10-05,135.199997,135.630005,135.000000,135.399994,103.029861,1054200
2006-10-06,135.279999,135.300003,134.660004,135.179993,102.862427,1451300
2006-10-09,135.100006,135.520004,134.889999,135.309998,102.961349,364200
2006-10-10,135.389999,135.669998,135.100006,135.500000,103.105942,1645700
2006-10-11,135.119995,135.630005,134.550003,135.279999,102.938507,457300
2006-10-12,135.750000,136.610001,135.639999,136.550003,103.904915,785700
2006-10-13,136.449997,136.910004,136.270004,136.850006,104.133186,624800
2006-10-16,136.800003,137.270004,136.639999,137.080002,104.308220,562300
2006-10-17,136.750000,136.910004,135.889999,136.600006,103.942955,591400
2006-10-18,137.350006,137.559998,136.350006,136.839996,104.125572,422200
2006-10-19,136.699997,137.070007,136.470001,136.979996,104.232109,481200
2006-10-20,136.919998,137.130005,136.580002,137.020004,104.262558,478100
2006-10-23,136.850006,138.000000,136.589996,137.679993,104.764771,612800
2006-10-24,137.600006,138.119995,137.460007,138.110001,105.091980,1102400
2006-10-25,137.960007,138.630005,137.830002,138.630005,105.487648,665200
2006-10-26,138.949997,139.199997,138.179993,138.949997,105.731125,958600
2006-10-27,138.759995,138.929993,137.850006,138.190002,105.152863,658800
2006-10-30,137.850006,138.410004,137.630005,138.050003,105.046326,627700
2006-10-31,138.259995,138.429993,137.500000,138.039993,105.038681,839400
2006-11-01,138.440002,138.490005,136.869995,137.039993,104.277786,1590000
2006-11-02,136.740005,137.149994,136.580002,136.889999,104.163635,1358500
2006-11-03,137.410004,137.570007,136.429993,136.699997,104.019028,821000
2006-11-06,137.250000,138.509995,137.160004,138.309998,105.244118,652200
2006-11-07,138.399994,139.169998,138.220001,138.820007,105.632187,348600
2006-11-08,138.240005,139.229996,138.000000,139.059998,105.814819,574200
2006-11-09,139.279999,139.320007,138.119995,138.360001,105.282181,695400
2006-11-10,138.380005,138.520004,137.949997,138.520004,105.403946,415800
2006-11-13,138.389999,139.199997,138.289993,138.820007,105.632187,300700
2006-11-14,139.160004,139.940002,138.339996,139.820007,106.393150,881700
2006-11-15,139.759995,140.649994,139.759995,140.190002,106.674675,860200
2006-11-16,140.639999,140.880005,140.339996,140.600006,106.986687,546400
2006-11-17,140.179993,140.649994,139.970001,140.639999,107.017113,475600
2006-11-20,140.550003,140.960007,140.320007,140.729996,107.085587,555100
2006-11-21,140.729996,140.860001,140.539993,140.850006,107.176941,372900
2006-11-22,140.960007,141.369995,140.729996,141.130005,107.389969,581500
2006-11-24,140.520004,141.059998,140.410004,140.550003,106.948624,162300
2006-11-27,140.399994,140.559998,138.600006,138.619995,105.480026,595800
2006-11-28,138.399994,139.330002,138.339996,139.199997,105.921402,924800
2006-11-29,139.589996,140.720001,139.589996,140.639999,107.017113,896100
2006-11-30,140.669998,141.229996,139.979996,140.750000,107.100830,1051400
2006-12-01,140.710007,140.839996,139.199997,140.419998,106.849701,999000
2006-12-04,140.500000,141.770004,140.500000,141.529999,107.694382,2359600
2006-12-05,141.789993,142.179993,141.520004,142.110001,108.135666,822300
2006-12-06,142.110001,142.270004,141.759995,142.009995,108.059616,672800
2006-12-07,142.300003,142.529999,141.339996,141.449997,107.633461,1547300
2006-12-08,141.320007,142.100006,141.039993,141.610001,107.755241,1481200
2006-12-11,141.649994,142.289993,141.550003,142.089996,108.120438,656500
2006-12-12,141.949997,142.080002,141.149994,141.880005,107.960640,2326900
2006-12-13,142.550003,142.550003,141.820007,142.100006,108.128105,752400
2006-12-14,142.190002,143.389999,142.100006,143.229996,108.987923,1926800
2006-12-15,143.750000,143.860001,143.250000,143.250000,109.003136,908600
2006-12-18,143.550003,143.869995,142.750000,142.960007,108.782455,1191100
2006-12-19,142.509995,143.539993,142.190002,143.130005,108.911835,732300
2006-12-20,143.309998,143.630005,143.059998,143.179993,108.949852,773500
2006-12-21,142.589996,142.690002,141.630005,141.960007,108.558319,1168900
2006-12-22,141.929993,141.940002,141.000000,141.000000,107.824219,5275100
2006-12-26,141.119995,141.899994,141.119995,141.899994,108.512466,349300
2006-12-27,142.160004,142.910004,142.160004,142.729996,109.147133,821300
2006-12-28,142.779999,142.880005,142.309998,142.500000,108.971283,425100
2006-12-29,142.429993,142.830002,141.750000,142.000000,108.588913,853200
2007-01-03,142.529999,143.130005,140.860001,141.619995,108.298332,2001100
2007-01-04,141.679993,142.320007,140.949997,142.000000,108.588913,4038600
2007-01-05,141.600006,141.600006,140.660004,140.910004,107.755363,2028700
2007-01-08,141.070007,141.660004,140.550003,141.500000,108.206558,642300
2007-01-09,141.660004,141.770004,140.669998,141.380005,108.114792,989000
2007-01-10,140.809998,141.809998,140.589996,141.759995,108.405388,1738800
2007-01-11,141.880005,142.910004,141.779999,142.500000,108.971283,693700
2007-01-12,142.479996,143.570007,142.460007,143.570007,109.789543,634000
2007-01-16,143.449997,143.589996,143.029999,143.279999,109.567757,813400
2007-01-17,143.149994,143.740005,143.029999,143.279999,109.567757,1457500
2007-01-18,143.350006,143.550003,142.600006,142.850006,109.238930,1242000
2007-01-19,142.850006,143.369995,142.770004,143.220001,109.521904,1036100
2007-01-22,143.449997,143.449997,142.229996,142.710007,109.131851,555000
2007-01-23,142.619995,143.350006,142.369995,143.199997,109.506592,1549600
2007-01-24,143.220001,144.220001,143.199997,144.220001,110.286560,971500
